date,Beta-neutral,Unconstrained,Benchmark (EW)
2006-02-28,-0.002156530967279966,0.0046444116954089485,0.0007399999999999803
2006-03-31,0.02205384710458991,0.025447735142360872,0.010019999999999979
2006-04-30,0.007515465681897186,0.011724252833119073,0.00762
2006-05-31,-0.002285616598324978,-0.02145064840457091,-0.00336
2006-06-30,0.00547702575339333,0.004867399661183724,0.0029200000000000003
2006-07-31,0.006676332506763348,0.002038901569050962,0.0014400000000000012
2006-08-31,-0.00632434232751358,0.01694477256041929,0.0017199999999999993
2006-09-30,-0.003687417545917334,0.01386489951161765,0.0034999999999999996
2006-10-31,0.006916012040839003,0.031243143402801363,0.010159999999999982
2006-11-30,5.613508398309014e-05,0.009190765247466131,0.0035400000000000006
2006-12-31,0.010589835940451953,0.012748283221147585,0.008019999999999982
2007-01-31,-0.00041834623328546104,0.013041600338898906,0.0026200000000000004
2007-02-28,0.0031225867479695484,-0.01478479597414369,-0.0037799999999999995
2007-03-31,-0.00434685658644929,0.003056832645523069,-0.0003000000000000201
2007-04-30,-0.016418366178904516,0.023912052000334527,0.004320000000000001
2007-05-31,-0.002919406759168204,0.022708097689543027,0.00638
2007-06-30,-0.0010005827224548553,-0.007712151763792318,-0.00352000000000002
2007-07-31,-0.0351212547992,-0.04922517368806567,-0.0227
2007-08-31,-0.008954023219916486,-0.005248288238998267,-0.006200000000000001
2007-09-30,-0.03653612689600285,-0.017741452319382026,-0.00963999999999998
2007-10-31,-0.010430418423163923,0.010472863483161721,-0.0027600000000000007
2007-11-30,-0.008066934288871572,-0.03284484840574871,-0.014820000000000002
2007-12-31,-0.004816518765238755,-0.008310881192880131,-0.0027400000000000002
2008-01-31,0.012156239180596044,-0.023153579378202675,0.0024599999999999978
2008-02-29,-0.004887753772762936,-0.02177642993181634,-0.008699999999999982
2008-03-31,0.010791841118843752,0.008342356160281134,0.00264
2008-04-30,-0.011227944707598124,0.013585281057111636,0.0034800000000000013
2008-05-31,0.03289903361305051,0.046284976408372466,0.008940000000000002
2008-06-30,0.04774409387013856,0.009303508058751998,-0.01097999999999998
2008-07-31,-0.004304849725333806,-0.01626912513676667,0.015579999999999981
2008-08-31,0.03419459067068248,0.046352580806743815,0.017639999999999982
2008-09-30,0.0116275954196049,-0.037506811858021155,0.0015799999999999998
2008-10-31,-0.03543205688588495,-0.09636794517539078,-0.03608
2008-11-30,0.04498983998204665,0.034966416274053974,-0.02178
2008-12-31,0.015495114225588441,0.0194415881263298,0.007319999999999999
2009-01-31,0.07362912726129356,0.04291538452703118,-0.04471999999999998
2009-02-28,0.06980607056761315,0.03309610182911284,-0.03503999999999998
2009-03-31,-0.04217263115288264,-0.030618441659012598,0.017
2009-04-30,0.05102139701859413,0.08179393977486223,0.049059999999999986
2009-05-31,-0.03490621979372535,-0.026189370317200533,0.0011399999999999787
2009-06-30,0.01301234451569009,0.015353184225690937,-0.0036999999999999997
2009-07-31,0.018282969388574544,0.039286192911510566,0.03552
2009-08-31,-0.02202284138608774,-0.027742355823845356,0.022560000000000004
2009-09-30,0.028278745560206306,0.042845826924219205,0.01888
2009-10-31,-0.014255403414465177,-0.0049998975433356,-0.01766
2009-11-30,0.015752242441799083,0.03121517147928065,0.006780000000000001
2009-12-31,-0.05295629127503068,-0.044730730461982796,0.01877999999999996
2010-01-31,-0.0022692961541653737,-0.014719764178694323,-0.00638
2010-02-28,0.012992993502770677,0.019158968260161394,0.018379999999999983
2010-03-31,0.012750634164205542,0.032700137738143564,0.022900000000000018
2010-04-30,0.04747390344578418,0.04908213444867287,0.02455999999999998
2010-05-31,0.011125149749857646,-0.009894274075489306,-0.018480000000000003
2010-06-30,-0.020491059819154462,-0.0319632952035538,-0.028800000000000003
2010-07-31,0.01234477072476245,0.047213210000072614,0.017300000000000003
2010-08-31,-0.024790521120704158,-0.03761177254662104,-0.021119999999999983
2010-09-30,0.034989002711410186,0.062047669441329834,0.020740000000000005
2010-10-31,0.020416441425877917,0.03701650533760336,0.006079999999999999
2010-11-30,0.042876476892956025,0.04396702444232501,0.01068
2010-12-31,-0.013728758658415219,-0.004011480295821199,0.022199999999999998
2011-01-31,-0.021940717082475702,-0.014261092345099268,0.0008999999999999599
2011-02-28,0.0015320388089693224,0.004607461746552275,0.01064
2011-03-31,0.03857949813821324,0.043910441175828166,0.00568
2011-04-30,0.005039959808012892,0.024493398208792705,0.0003799999999999997
2011-05-31,0.004137326195944287,0.008222657136831147,-0.006700000000000001
2011-06-30,0.010619715789491087,0.009963666535528517,-0.00205999999999998
2011-07-31,0.005377148621576492,0.006473489738299134,-0.006840000000000001
2011-08-31,0.0007901583571939125,-0.0005986144212215248,-0.01665999999999998
2011-09-30,0.010294723192360425,-0.002919995820026326,-0.0209
2011-10-31,0.0001663555113270215,0.025772761430235065,0.023340000000000003
2011-11-30,0.025506102186235176,0.032571401407126055,0.004580000000000001
2011-12-31,0.026017003833628975,0.030525239616419984,0.01106
2012-01-31,-0.018953143950234792,-0.01358337542085008,0.005199999999999979
2012-02-29,-0.018683535313666143,-0.005249991595082206,0.0054199999999999995
2012-03-31,-0.007907038659949864,0.0032592112183192903,0.00781999999999998
2012-04-30,0.016393364378224397,0.021204448062282888,-0.0002999999999999999
2012-05-31,0.05988586113379754,0.037410720484661666,-0.005620000000000002
2012-06-30,-0.002404844704942008,0.009987119464951663,0.00946
2012-07-31,-0.009370533662114048,0.009117088228344141,-0.0020600000000000006
2012-08-31,-0.033180541522781985,-0.02540189427636132,0.0037
2012-09-30,0.008846979223330883,0.01336352811900167,0.01035999999999998
2012-10-31,0.017588085066925625,-0.00665114881428849,0.00410000000000002
2012-11-30,0.014173268361125563,0.021869239283064695,0.00302
2012-12-31,0.003522364324839067,-0.014406754490684962,0.01132
2013-01-31,-0.007663205320273328,0.021876772934527403,0.013020000000000021
2013-02-28,-0.00373025426575413,0.006553810211083052,0.0025399999999999806
2013-03-31,0.014480349496771336,0.03983403591513497,0.012740000000000003
2013-04-30,-0.006680155274325207,0.02103879861957545,0.0011599999999999996
2013-05-31,-0.00029221910287373105,-0.01590657833741002,0.00913999999999998
2013-06-30,0.002417193424151934,-0.015610751284305556,-0.00010000000000000005
2013-07-31,-0.0021321285514363884,0.023420396765483364,0.01439999999999998
2013-08-31,-0.022489284512517343,-0.028703543275943887,-0.013860000000000022
2013-09-30,-0.009298987151315186,0.005418395290471518,0.00676
2013-10-31,0.0130733538834505,0.07151800883474263,0.015059999999999981
2013-11-30,0.01596446418449183,0.02719756620584363,0.01014
2013-12-31,-0.012741166987311517,0.005049567437942957,0.0037199999999999794
2014-01-31,-0.07765767198807129,-0.10229375515189354,-0.02028
2014-02-28,-0.0055427988147137095,0.016640760498198407,0.0073399999999999984
2014-03-31,0.024413110953150796,0.028191959565655907,0.016239999999999984
2014-04-30,0.020773990263841555,0.04638600029674659,0.0025799999999999807
2014-05-31,-0.016922110125455123,0.003236234687636128,-0.0019399999999999995
2014-06-30,-0.020810610076187987,-0.022292010690670026,0.0024400000000000016
2014-07-31,-0.013870193893239091,-5.352477286021387e-05,-0.009740000000000002
2014-08-31,-0.013946139338583814,0.019297324835199418,0.005260000000000021
2014-09-30,-0.014516240134677302,0.006049096816934838,-0.01296
2014-10-31,0.019557406525125838,0.01496809762548203,0.008719999999999981
2014-11-30,0.01032960012658895,0.05597040333394699,-0.0023200000000000004
2014-12-31,0.007134370345511987,-0.022890069755273197,0.009179999999999999
2015-01-31,-0.01848327938983532,-0.005796029838288964,-0.015059999999999962
2015-02-28,0.0002771145628263569,0.04106643328416427,0.0037199999999999794
2015-03-31,0.021503172773065876,-0.01890707528744135,0.0021200000000000004
2015-04-30,-0.05457443519402591,0.0001573753964461467,-0.0023599999999999997
2015-05-31,0.028645134844646137,0.006444957821251985,-0.0030000000000000204
2015-06-30,0.01932367418850746,-0.01836325652970707,-0.0013000000000000199
2015-07-31,-0.04212182782221925,0.006078096934619484,-0.018599999999999978
2015-08-31,0.012081574506194905,-0.03173422879297837,-0.002059999999999999
2015-09-30,0.0038139031149317755,-0.0009879578417738557,-0.00819999999999998
2015-10-31,0.008022816618155676,0.06513715281168242,0.01356
2015-11-30,-0.02969972090678675,-0.04128136892540388,-0.0005400000000000183
2015-12-31,0.015403139815433042,0.012289936187999674,-0.014419999999999981
2016-01-31,-0.046566476544393526,-0.023420355614005583,-0.0025400000000000015
2016-02-29,0.07585776553856563,0.06858086306424564,0.01088000000000002
2016-03-31,0.0019443933973460304,0.04629553960339307,0.019719999999999984
2016-04-30,-0.014424604386240616,-0.026399419109305315,0.00856
2016-05-31,-0.0391366289243221,-0.019686133026625155,-0.0082
2016-06-30,0.05806221886465514,0.04546716104761685,0.004499999999999981
2016-07-31,0.01766327814281172,0.036099332105321985,0.01064
2016-08-31,-0.03512653048699474,-0.0408359570252312,0.00622
2016-09-30,-0.013766387754292043,-0.019169109608608202,-0.0025199999999999797
2016-10-31,-0.0314766705904092,-0.028146630430702896,-0.0013599999999999814
2016-11-30,0.0381678200022527,0.029332532583270423,0.04713999999999996
2016-12-31,0.001768454486970438,0.006415513164859785,0.013280000000000002
2017-01-31,-0.017849469161205948,-0.007407126049720232,-0.00766
2017-02-28,-0.010655151432699718,0.008611550999357788,-0.0032000000000000006
2017-03-31,0.018289883559897538,0.01986149626039145,-0.005460000000000001
2017-04-30,0.049271780965981046,0.048252193582437965,-0.0007400000000000006
2017-05-31,0.00625059671617106,0.0267959963729862,-0.01282000000000002
2017-06-30,-0.03840049928594137,-0.03622692796523363,0.005160000000000001
2017-07-31,-0.010168454740309887,0.007894151874012122,-0.00178
2017-08-31,-0.007009172732792434,0.0009348942610875564,-0.01191999999999998
2017-09-30,-0.006890262500696461,-0.011257918457058482,0.020979999999999978
2017-10-31,-0.013466289875920497,0.0007161094078003728,-0.0035000000000000005
2017-11-30,0.053473771658663925,0.06963041755971468,0.011479999999999999
2017-12-31,-0.02240518570929014,-0.009333457986043469,0.00516
2018-01-31,-0.039787380819954796,0.002511582474312989,-0.0014999999999999983
2018-02-28,0.011191997462565243,-0.016118564755510344,-0.01246
2018-03-31,0.024082839892848297,-0.00039795487393518475,0.0014400000000000203
2018-04-30,-0.033553816138341984,-0.03305799493957077,0.0010599999999999997
2018-05-31,0.011982483264231044,0.010462526920186014,0.0014600000000000212
2018-06-30,0.021304849823790085,0.026265078073500255,-7.999999999999994e-05
2018-07-31,-0.003006061424403894,0.025244140343289874,0.00720000000000002
2018-08-31,0.008049020865542721,0.02868933957120891,-0.005319999999999981
2018-09-30,0.006159858912404503,0.02111266954473842,-0.004079999999999999
2018-10-31,-0.029226315064957396,-0.05276893949703604,-0.008020000000000001
2018-11-30,-0.013129246239193551,0.010509891446669167,0.0021000000000000207
2018-12-31,0.020295752260062444,-0.05713741870956498,-0.028140000000000002
2019-01-31,-0.0031299236345333735,0.0471415328524784,0.016999999999999998
2019-02-28,0.02269922454842812,0.03138096927455226,0.0022000000000000006
2019-03-31,0.00533117807094073,0.03570091801023795,-0.013160000000000002
2019-04-30,-0.056175187088802404,-0.00026565582678940436,0.00876
2019-05-31,0.018776669698324845,-0.037576126058497916,-0.019299999999999998
2019-06-30,0.005675794627680033,0.0581425269378836,0.01288
2019-07-31,-0.014335116142246859,0.00865582512684995,0.0002799999999999801
2019-08-31,0.031167942893805922,0.01042667025753576,-0.021319999999999985
2019-09-30,-0.029415130870720417,0.0006768622134282372,0.02733999999999998
2019-10-31,0.015761249912203665,0.02316594197440445,-0.00039999999999999975
2019-11-30,-0.006218858977678803,0.02239534219688897,-0.0010399999999999607
2019-12-31,-0.0026013344790502945,0.018246315557783853,0.013439999999999959
2020-01-31,0.0229379851965242,0.025507524491322164,-0.02811999999999998
2020-02-29,0.009987799815209072,-0.06923049670342817,-0.031700000000000006
2020-03-31,0.1690414433918782,0.019332778329151937,-0.07156000000000003
2020-04-30,-0.018778321033440546,0.08430172396356693,0.03309999999999998
2020-05-31,-0.03841073417443335,-0.034212088626038646,0.0006199999999999973
2020-06-30,0.03097047888534374,0.03118809784958726,0.005819999999999981
2020-07-31,0.018699284039184715,0.07448032365795018,0.0050999999999999995
2020-08-31,0.055652181388754246,0.08693163450751494,0.012939999999999981
2020-09-30,0.010567503543723327,-0.02399193684825158,-0.01935999999999998
2020-10-31,-0.049592818269669096,-0.07057280695115226,0.011000000000000022
2020-11-30,-0.023415561326416152,0.05787963103134654,0.04136000000000001
2020-12-31,0.0626682134728723,0.06513843806418888,0.011700000000000004
2021-01-31,0.0543941974727528,0.05205794908624968,0.02255999999999998
2021-02-28,0.004792161463758281,0.00028477220522471307,0.025699999999999997
2021-03-31,-0.0173196066466311,0.014854004834723579,0.039080000000000004
2021-04-30,-0.017868643495162588,-0.015690069844083332,0.0009999999999999783
2021-05-31,-0.02440223142191873,-0.017113885697562226,0.027899999999999984
2021-06-30,0.027772703585961563,0.04596147006687815,-0.017
2021-07-31,0.061281586572042863,0.045082187881200796,-0.00017999999999999917
2021-08-31,-0.010516732204278335,0.011940915273828867,0.00015999999999999912
2021-09-30,-0.011357114024900795,-0.03401719882771628,0.0038400000000000014
2021-10-31,0.027806430154296607,0.05735341313114364,0.00714
2021-11-30,0.09827087157571576,0.005925751444946774,0.010480000000000001
2021-12-31,-0.007593450217728342,0.02643731742658279,0.02975999999999998
2022-01-31,-0.03742156377523679,-0.03699676750292141,0.022400000000000003
2022-02-28,-0.04065847684034191,-0.04164787896364016,0.00928
2022-03-31,-0.008873610766638113,0.04533804895755099,0.0015600000000000206
2022-04-30,0.0017689445609514248,-0.051934029669121,0.0115
2022-05-31,0.01891321737146434,0.01909646948287086,0.027159999999999986
2022-06-30,0.022456641080895054,-0.03553099083628817,-0.03178
2022-07-31,0.012381270772310337,-0.009391258185245027,0.0022400000000000232
2022-08-31,-0.07255631061392424,-0.07100084480824906,-0.01106
2022-09-30,0.008036676644488445,-0.05451406082468401,-0.024779999999999996
2022-10-31,0.05612096509255763,0.08281867647375714,0.054680000000000006
2022-11-30,0.09468005920999516,0.07797892265441687,0.02572
2022-12-31,0.010103600665101749,-0.0026671698743056596,-0.0012399999999999998
2023-01-31,-0.05587833770057869,-0.03564288567854817,0.0003800000000000227
2023-02-28,-0.0037038164139590393,-0.018716675921591285,-0.00664000000000002
2023-03-31,0.05072717511542896,0.0635520998701056,-0.02656
2023-04-30,0.032091312928730464,0.03635136406263102,0.00640000000000002
2023-05-31,0.001140744719011608,-0.008846894018851924,-0.0335
2023-06-30,-0.008540888977659058,0.009415349093183041,0.01676
2023-07-31,-0.038040000543215574,-0.03863374837106584,0.0204
2023-08-31,0.03809958285698379,0.0114636316312201,-0.012379999999999999
2023-09-30,0.019829042074334533,-0.006558721770890343,-0.008799999999999999
2023-10-31,0.031401609542898404,0.03453105200137698,-0.010580000000000003
2023-11-30,-0.042534275856403944,0.004878614205957843,0.011059999999999999
2023-12-31,-0.07759055404370634,-0.07640983639281258,0.030619999999999984
2024-01-31,-0.0007801531117470616,0.019320555196296538,-0.015319999999999981
2024-02-29,-0.0016872270216627084,0.028349493890579378,-0.006879999999999978
2024-03-31,0.020376544759231376,0.030618340832614298,0.01651999999999996
2024-04-30,0.027323294951154067,0.001835320378483567,-0.01378
2024-05-31,0.03155222803352625,0.026536585956465603,0.007779999999999997
2024-06-30,0.028888195442651192,0.042260211209835905,-0.01222000000000002
2024-07-31,-0.007213444439986691,-0.026958964346875388,0.03129999999999998
2024-08-31,0.002356868666957678,0.020981569351033423,-0.003099999999999979
2024-09-30,0.00873904714569508,0.017528156816880722,-0.003940000000000001
2024-10-31,-0.02076132030905189,-0.010080306794652006,-0.0028399999999999996
2024-11-30,-0.03025669617027304,7.748019223227567e-05,0.014600000000000024
2024-12-31,0.034653068047479765,0.013452000464819525,-0.018540000000000022
2025-01-31,-0.010372770842478956,0.00553222668038738,-0.00448000000000002
2025-02-28,0.01274861851752861,0.015086076950642456,0.0033800000000000015
2025-03-31,0.038400378756954366,-0.008833842059129678,-0.006719999999999998
2025-04-30,-0.019340257078399474,-0.01430063476349758,-0.02276
2025-05-31,0.02360224865876765,0.05746268935205977,0.01249999999999998
2025-06-30,-0.04642792028019801,0.008772815252069624,0.0030799999999999994
2025-07-31,0.0016454076160406308,0.00748104545673876,-0.0034200000000000202
2025-08-31,-0.03006900209267031,-0.017846473781650305,0.02468
2025-09-30,-0.013093481853765507,0.015393732580243305,-0.008320000000000001
2025-10-31,-0.03568733521095772,-0.0037320269248610656,-0.024480000000000002
2025-12-31,0.0027373723532021096,-0.0007076946717084258,0.005200000000000001
2026-01-31,-0.01204078997567282,-0.01207020646368599,0.02334
2026-02-28,-0.0058544654962748854,-0.0012260280806937235,0.01846
2026-03-31,-0.011006487772816716,-0.03555574519124819,-0.006580000000000001
2026-04-30,-0.030873651763472124,0.05895575395446823,0.0021599999999999987
2026-05-31,-0.08125725426055183,0.022315588773240757,-0.01966
